2017/12/27 13:41:41 [error] 6#6: *50 open() "/var/www/example.dev/bitrix/templates/s1/js/fancybox/jquery.fancybox.css" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/js/fancybox/jquery.fancybox.css HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *49 open() "/var/www/example.dev/bitrix/templates/s1/js/fancybox/jquery.fancybox.js" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/js/fancybox/jquery.fancybox.js HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *41 open() "/var/www/example.dev/bitrix/js/main/core/core.min.js" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/js/main/core/core.min.js?148284585269721 HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *51 open() "/var/www/example.dev/bitrix/js/main/core/core_ajax.min.js" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/js/main/core/core_ajax.min.js?148284585320698 HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *41 open() "/var/www/example.dev/bitrix/components/bitrix/search.suggest.input/templates/.default/script.js" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/components/bitrix/search.suggest.input/templates/.default/script.js?148284585412503 HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *51 open() "/var/www/example.dev/bitrix/templates/s1/components/bitrix/menu/topMenu/script.js" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/components/bitrix/menu/topMenu/script.js?1482845852507 HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *41 open() "/var/www/example.dev/bitrix/templates/s1/img/logo.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/img/logo.jpg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *51 open() "/var/www/example.dev/bitrix/templates/s1/js/slider/lamps/basket.png" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/js/slider/lamps/basket.png HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *49 open() "/var/www/example.dev/upload/iblock/60b/60b0eb829c2a6d319172b8e1133cf8dc.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/60b/60b0eb829c2a6d319172b8e1133cf8dc.jpg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *50 open() "/var/www/example.dev/upload/iblock/dfd/dfd0b696831dbe6640d11baae804e9c4.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/dfd/dfd0b696831dbe6640d11baae804e9c4.jpg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *46 open() "/var/www/example.dev/upload/iblock/a60/a60b4ca794f927e8af75210dfe8b4e8c.JPG" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/a60/a60b4ca794f927e8af75210dfe8b4e8c.JPG HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *41 open() "/var/www/example.dev/upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/161/161afd7d5430fe3cd4622bbb7ec4b95a.jpeg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *48 open() "/var/www/example.dev/upload/iblock/fdc/fdc3171330a0788638c5eb243ed44e94.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/fdc/fdc3171330a0788638c5eb243ed44e94.jpg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *49 open() "/var/www/example.dev/upload/iblock/62d/62d2623999c2e935cff2afc22e30f47d.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/62d/62d2623999c2e935cff2afc22e30f47d.jpg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *50 open() "/var/www/example.dev/upload/iblock/889/8898e8d1a1c53031eb4948a4cd1b4c7d.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/889/8898e8d1a1c53031eb4948a4cd1b4c7d.jpg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *51 open() "/var/www/example.dev/upload/iblock/0ff/0fffef27731800f3b41e067c47cb0ea5.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /upload/iblock/0ff/0fffef27731800f3b41e067c47cb0ea5.jpg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *41 open() "/var/www/example.dev/images/bezopasnaya-ustanovka-potolkov-dianiks-3.png" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /images/bezopasnaya-ustanovka-potolkov-dianiks-3.png HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *46 open() "/var/www/example.dev/bitrix/templates/s1/img/logo_footer.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/img/logo_footer.jpg HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *51 open() "/var/www/example.dev/bitrix/templates/s1/js/bxslider/jquery.bxslider.min.js" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/js/bxslider/jquery.bxslider.min.js HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *41 open() "/var/www/example.dev/bitrix/templates/s1/js/bxslider/jquery.bxslider.css" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/js/bxslider/jquery.bxslider.css HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *51 open() "/var/www/example.dev/bitrix/templates/s1/js/stickyeah.js" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/js/stickyeah.js HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *41 open() "/var/www/example.dev/bitrix/templates/s1/js/jquery.maskedinput.js" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/js/jquery.maskedinput.js HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
2017/12/27 13:41:41 [error] 6#6: *51 open() "/var/www/example.dev/bitrix/templates/s1/js/maskpod.js" failed (2: No such file or directory), client: 172.18.0.1, server: example.dev, request: "GET /bitrix/templates/s1/js/maskpod.js HTTP/1.1", host: "example.dev", referrer: "http://example.dev/"
